,E,T,N
40.480000000000004,0.8333333333296347,6.843417081708955e-11,1.5000000003748057
40.49,0.8333333333296389,6.831023630816437e-11,1.5000000003740477
40.5,0.8333333333296432,6.818238830038394e-11,1.5000000003732847
40.51,0.8333333333296479,6.805061229195917e-11,1.5000000003725171
40.52,0.8333333333296528,6.791489378110089e-11,1.5000000003717446
40.53,0.8333333333296579,6.777521826602016e-11,1.5000000003709677
40.54,0.8333333333296632,6.763157124492787e-11,1.5000000003701859
40.550000000000004,0.8333333333296686,6.748393821603477e-11,1.5000000003693994
40.56,0.8333333333296744,6.733230467755202e-11,1.5000000003686083
40.57,0.8333333333296804,6.717665612769041e-11,1.5000000003678124
40.58,0.8333333333296866,6.701697806466088e-11,1.5000000003670118
40.59,0.8333333333296932,6.685325598667421e-11,1.5000000003662066
40.6,0.8333333333296998,6.668547539194154e-11,1.5000000003653966
40.61,0.8333333333297067,6.651362177867368e-11,1.500000000364582
40.62,0.8333333333297138,6.633768064508156e-11,1.5000000003637626
40.63,0.8333333333297213,6.615763748937593e-11,1.5000000003629383
40.64,0.8333333333297288,6.5973477809768e-11,1.5000000003621097
40.65,0.8333333333297367,6.578518710446852e-11,1.5000000003612761
40.660000000000004,0.8333333333297448,6.55927508716883e-11,1.500000000360438
40.67,0.8333333333297531,6.539615460963851e-11,1.500000000359595
40.68,0.8333333333297617,6.519538381652993e-11,1.5000000003587475
40.69,0.8333333333297704,6.499042399057349e-11,1.500000000357895
40.7,0.8333333333297795,6.478126062997994e-11,1.5000000003570382
40.71,0.8333333333297888,6.456787923296049e-11,1.5000000003561764
40.72,0.8333333333297983,6.435026529772592e-11,1.50000000035531
40.730000000000004,0.8333333333298081,6.412840432248698e-11,1.500000000354439
40.74,0.8333333333298181,6.39022818054549e-11,1.5000000003535632
40.75,0.8333333333298283,6.367188324484045e-11,1.5000000003526828
40.76,0.8333333333298388,6.343719413885452e-11,1.5000000003517975
40.77,0.8333333333298496,6.319819998570788e-11,1.5000000003509077
40.78,0.8333333333298606,6.295488628361176e-11,1.5000000003500131
40.79,0.8333333333298718,6.270723853077692e-11,1.500000000349114
40.800000000000004,0.8333333333298832,6.245524222541411e-11,1.5000000003482101
40.81,0.833333333329895,6.219888286573457e-11,1.5000000003473015
40.82,0.833333333329907,6.193814594994907e-11,1.5000000003463883
40.83,0.8333333333299192,6.167301697626848e-11,1.50000000034547
40.84,0.8333333333299316,6.140348144290359e-11,1.5000000003445475
40.85,0.8333333333299444,6.112952484806563e-11,1.5000000003436202
40.86,0.8333333333299574,6.085113268996537e-11,1.500000000342688
40.87,0.8333333333299706,6.05682904668137e-11,1.5000000003417515
40.88,0.8333333333299842,6.028098367682135e-11,1.50000000034081
40.89,0.8333333333299979,5.998919781819961e-11,1.500000000339864
40.9,0.8333333333300119,5.969291838915924e-11,1.5000000003389131
40.910000000000004,0.8333333333300261,5.939213088791088e-11,1.5000000003379579
40.92,0.8333333333300407,5.908682081266594e-11,1.5000000003369978
40.93,0.8333333333300554,5.877697366163508e-11,1.500000000336033
40.94,0.8333333333300705,5.846257493302921e-11,1.5000000003350633
40.95,0.8333333333300859,5.814361012505905e-11,1.5000000003340892
40.96,0.8333333333301014,5.7820064735935933e-11,1.5000000003331104
40.97,0.8333333333301173,5.749192426387057e-11,1.500000000332127
40.980000000000004,0.8333333333301334,5.7159174207073636e-11,1.5000000003311387
40.99,0.8333333333301497,5.6821800063756525e-11,1.500000000330146
41.0,0.8333333333301663,5.6479787332129884e-11,1.5000000003291485
41.01,0.8333333333301832,5.613312151040467e-11,1.5000000003281462
41.02,0.8333333333302003,5.578178809679152e-11,1.5000000003271394
41.03,0.8333333333302178,5.542577258950187e-11,1.5000000003261278
41.04,0.8333333333302355,5.506506048674637e-11,1.5000000003251117
41.050000000000004,0.8333333333302535,5.4699637286735664e-11,1.5000000003240908
41.06,0.8333333333302717,5.432948848768121e-11,1.5000000003230651
41.07,0.8333333333302901,5.395459958779365e-11,1.500000000322035
41.08,0.833333333330309,5.357495608528391e-11,1.5000000003210001
41.09,0.833333333330328,5.319054347836262e-11,1.5000000003199607
41.1,0.8333333333303473,5.2801347265241244e-11,1.5000000003189164
41.11,0.833333333330367,5.2407352944130425e-11,1.5000000003178675
41.12,0.8333333333303868,5.200854601324109e-11,1.5000000003168141
41.13,0.8333333333304069,5.1604911970783845e-11,1.5000000003157559
41.14,0.8333333333304274,5.1196436314970195e-11,1.500000000314693
41.15,0.8333333333304481,5.078310454401076e-11,1.5000000003136256
41.160000000000004,0.8333333333304691,5.036490215611616e-11,1.5000000003125533
41.17,0.8333333333304904,4.9941814649497904e-11,1.5000000003114764
41.18,0.833333333330512,4.9513827522366603e-11,1.500000000310395
41.19,0.8333333333305337,4.90809262729332e-11,1.5000000003093088
41.2,0.8333333333305558,4.8643096399408266e-11,1.5000000003082181
41.21,0.8333333333305782,4.820032340000335e-11,1.5000000003071225
41.22,0.8333333333306009,4.775259277292906e-11,1.5000000003060225
41.230000000000004,0.8333333333306239,4.729989001639599e-11,1.5000000003049176
41.24,0.8333333333306472,4.684220062861568e-11,1.5000000003038083
41.25,0.8333333333306707,4.6379510107798747e-11,1.500000000302694
41.26,0.8333333333306945,4.5911803952156094e-11,1.5000000003015754
