,E,T
37.84,5.140097577579028,0.40629478643611927
37.85,5.140064668902224,0.4061448693753112
37.86,5.140021360020542,0.40599524538131493
37.87,5.139967690590751,0.405845949425885
37.88,5.139903702701803,0.4056970162530555
37.89,5.139829440854852,0.40554848037020863
37.9,5.139744951942535,0.40540037603917795
37.910000000000004,5.139650285338476,0.40525273740649936
37.92,5.139545492960372,0.40510559860150724
37.93,5.139430628867108,0.40495899325120593
37.94,5.139305749425308,0.4048129547099977
37.95,5.1391709132949,0.4046675160634792
37.96,5.139026181405116,0.4045227101211943
37.97,5.13887161692977,0.40437856940946393
37.980000000000004,5.13870728526185,0.40423512616429685
37.99,5.13853325398739,0.4040924123243793
38.0,5.138349592858657,0.40395045952414266
38.01,5.138156373766613,0.40380929908691177
38.02,5.137953670712687,0.40366896201813146
38.03,5.13774155977984,0.40352947899867303
38.04,5.137520119102923,0.40339088037821874
38.050000000000004,5.137289428838335,0.4032531961687267
38.06,5.137049571419404,0.40311645612772007
38.07,5.136800631745338,0.40298068982105817
38.08,5.136542696167098,0.40284592630906285
38.09,5.1362758529455625,0.40271219429423943
38.1,5.136000192243483,0.40257952212322823
38.11,5.135715806093865,0.4024479377816673
38.12,5.135422788367733,0.4023174688891625
38.13,5.135121234741276,0.4021881426943641
38.14,5.134811242662387,0.4020599860701515
38.15,5.134492911316576,0.4019330255089226
38.160000000000004,5.134166341592275,0.4018072871179926
38.17,5.133831636045526,0.40168279661509815
38.18,5.1334888988640515,0.4015595793240088
38.19,5.133138235830712,0.40143766017024585
38.2,5.1327797542863465,0.4013170636769071
38.21,5.132413563512031,0.4011978140014506
38.22,5.1320397750151185,0.4010799349632858
38.230000000000004,5.131658501049443,0.400963449899795
38.24,5.1312698552965905,0.40084838173269716
38.25,5.130873952863616,0.4007347529680991
38.26,5.13047091024652,0.40062258569338316
38.27,5.130060845293235,0.4005119015742148
38.28,5.129643877166131,0.4004027218516692
38.29,5.129220126304032,0.4002950673394775
38.300000000000004,5.12878971438375,0.40018895842139285
38.31,5.128352764281129,0.40008441504867615
38.32,5.127909400031608,0.39998145673770086
38.33,5.1274597467903,0.3998801025676778
38.34,5.127003930791578,0.3997803711784995
38.35,5.126542079308187,0.3996822807687041
38.36,5.126074321107314,0.39958584909400907
38.37,5.12560078679391,0.3994910934658635
38.38,5.125121607060465,0.3993980307482232
38.39,5.124636913498428,0.39930667735676717
38.4,5.1241468385999465,0.39921704925749957
38.410000000000004,5.123651515719186,0.3991291619654359
38.42,5.123151079033315,0.3990430305434089
38.43,5.122645663503163,0.3989586696009934
38.44,5.122135404833543,0.39887609329355195
38.45,5.121620439433246,0.39879531532139906
38.46,5.121100904374704,0.39871634892908636
38.47,5.12057693735332,0.3986392069048063
38.480000000000004,5.120048676646463,0.39856390157991617
38.49,5.1195162610721425,0.39849044482858215
38.5,5.118979829947342,0.3984188480675421
38.51,5.118439523564355,0.39834912222879826
38.52,5.117895483550797,0.3982812777385138
38.53,5.11734785104584,0.39821532461056974
38.54,5.116796767547843,0.39815127240008635
38.550000000000004,5.1162423749180865,0.39808913020131675
38.56,5.1156848153424725,0.3980289066478483
38.57,5.115124231293037,0.397970609912915
38.58,5.114560765489308,0.39791424770982153
38.59,5.113994560859482,0.39785982729247843
38.6,5.113425760501435,0.3978073554560487
38.61,5.112854507643558,0.3977568385377053
38.62,5.11228094560543,0.3977082824175007
38.63,5.11170521775831,0.3976616925193467
38.64,5.11112746748547,0.3976170738121065
38.65,5.110547838142342,0.3975744308107973
38.660000000000004,5.109966473505909,0.3975337675366518
38.67,5.109383518115331,0.3974950874864435
38.68,5.108799115548423,0.39745839377590314
38.69,5.108213409222512,0.3974236890704434
38.7,5.10762654239828,0.39739097558316433
38.71,5.107038658143941,0.39736025507629863
38.72,5.106449899299401,0.3973315288627549
38.730000000000004,5.1058604084404005,0.3973047978077601
38.74,5.105270327842641,0.3972800623306001
38.75,5.104679799445882,0.39725732240645856
38.76,5.1040889648180325,0.39723657756835484
38.77,5.103497965119214,0.39721782690917984
38.78,5.102906941065807,0.39720106908383096
38.79,5.102316032894481,0.39718630231144486
38.800000000000004,5.1017253803262035,0.3971735243777292
38.81,5.101135122955631,0.3971627325935333
38.82,5.100545400546916,0.3971539237631653
38.83,5.099956351533297,0.3971470943379941
38.84,5.099368113712822,0.3971422403437287
38.85,5.0987808242510635,0.397139357379241
38.86,5.098194619649398,0.3971384406190361
38.87,5.097609635713415,0.3971394848158068
38.88,5.097026007521422,0.3971424843030737
38.89,5.096443869393074,0.3971474329979093
38.9,5.095863354858108,0.3971543244037476
38.910000000000004,5.095284596625195,0.3971631516132786
38.92,5.09470772655091,0.39717390731142715
38.93,5.094132875608798,0.3971865837784176
38.94,5.093560173858575,0.3972011728929224
38.95,5.092989750415422,0.3972176661352961
38.96,5.092421733761343,0.39723605455208066
38.97,5.091856251982066,0.39725632872905947
38.980000000000004,5.091293431558622,0.39727847892846874
38.99,5.090733397925633,0.39730249502576603
39.0,5.090176275472447,0.39732836650974
39.01,5.089622187516643,0.39735608248585286
39.02,5.08907125627777,0.39738563167965535
39.03,5.0885236028512955,0.39741700244027506
39.04,5.087979347182772,0.39745018274397725
39.050000000000004,5.08743860804223,0.39748516019779867
39.06,5.086901502998788,0.39752192204325393
39.07,5.086368148395473,0.3975604551601152
39.08,5.085838659324275,0.39760074607026424
39.09,5.085313149601409,0.39764278094161787
39.1,5.084791731742798,0.3976865455921255
39.11,5.084274517193945,0.39773202546331593
39.12,5.083761616505087,0.39777920560051344
39.13,5.0832531384308925,0.3978280707623128
39.14,5.082749190344546,0.39787860537229963
39.15,5.082249878237616,0.3979307935206156
39.160000000000004,5.081755306699482,0.397984618968078
39.17,5.081265578897062,0.3980400651503624
39.18,5.080780796554827,0.3980971151822493
39.19,5.080301059935133,0.39815575186193347
39.2,5.079826467818829,0.39821595767539736
39.21,5.07935711748618,0.3982777148008469
39.22,5.078893104698082,0.3983410051132118
39.230000000000004,5.078434523677571,0.39840581018870824
39.24,5.0779814670916394,0.3984721113094656
39.25,5.077534026033339,0.39853988946821595
39.26,5.0770922901768785,0.39860912534999515
39.27,5.0766563478960185,0.39867979931884523
39.28,5.07622628565108,0.3987518915022556
39.29,5.0758021882698126,0.3988253817563838
39.300000000000004,5.075384138946855,0.39890024966894466
39.31,5.074972219229414,0.3989764745640413
39.32,5.074566509003307,0.3990540355070537
39.33,5.074167086479342,0.39913291130958234
39.34,5.073774028180061,0.39921308053444843
39.35,5.073387408926829,0.3992945215007501
39.36,5.073007301827272,0.3993772122889754
39.37,5.07263377826308,0.39946113074617073
39.38,5.072266907878145,0.39954625449116615
39.39,5.07190675856706,0.39963256091985605
39.4,5.071553396463971,0.399720027210537
39.410000000000004,5.071206886058274,0.3998086303050086
39.42,5.07086729027518,0.39989834689654635
39.43,5.0705346700267935,0.39998915351967745
39.44,5.0702090844262795,0.4000810265127444
39.45,5.0698905907897975,0.4001739420213482
39.46,5.069579244628304,0.4002678760038605
39.47,5.069275099639734,0.4003628042369888
39.480000000000004,5.068978207701546,0.40045870232139236
39.49,5.068688618863653,0.40055554568735063
39.5,5.068406381341715,0.40065330960048384
39.51,5.068131541510821,0.40075196916752487
39.52,5.067864143899528,0.4008514993421436
39.53,5.067604231184287,0.4009518749308226
39.54,5.067351844184236,0.401053070598786
39.550000000000004,5.067107021856368,0.40115506087597835
39.56,5.066869801291079,0.40125782016309725
39.57,5.06664021770808,0.4013613227376768
39.58,5.066418304495045,0.40146554274642504
39.59,5.066204093506868,0.40157045411284126
39.6,5.065997614523081,0.4016760307192401
39.61,5.06579889538308,0.4017822463681509
39.62,5.065607962056109,0.4018890747651405
39.63,5.06542483864037,0.40199648952490236
39.64,5.065249547362513,0.4021044641773889
39.65,5.065082108577541,0.40221297217398877
39.660000000000004,5.064922540769109,0.40232198689374715
39.67,5.064770860550215,0.4024314816496296
39.68,5.0646270826643045,0.4025414296948304
39.69,5.064491219986758,0.40265180422912444
39.7,5.06436328352679,0.4027625784052625
39.71,5.0642432824297385,0.4028737253354105
39.72,5.064131223979761,0.40298521809763327
39.730000000000004,5.064027113602919,0.40309702974242095
39.74,5.063930954870678,0.4032091332992596
39.75,5.063842749503796,0.4033215017826002
39.76,5.063762497378907,0.40343410807896435
39.77,5.063690196530984,0.4035469250696042
39.78,5.063625843157023,0.40365992571090925
39.79,5.063569431622976,0.4037730829653781
39.800000000000004,5.063520954469638,0.40388636980805526
39.81,5.063480402418944,0.40399975923300013
39.82,5.063447764380653,0.4041132242597911
39.83,5.063423027459439,0.40422673794006087
39.84,5.063406176962381,0.40434027336406597
39.85,5.063397196406849,0.40445380366728884
39.86,5.063396067528787,0.40456730203707386
39.87,5.063402770291406,0.4046807417192957
39.88,5.06341728289426,0.404794096025061
39.89,5.06343958178274,0.40490733833744347
39.9,5.0634696416579486,0.40502044211825206
39.910000000000004,5.0635074354869865,0.40513338091483203
39.92,5.063552934513633,0.4052461283668992
39.93,5.063606108211228,0.40535865813037336
39.94,5.063666924236009,0.4054709438013305
39.95,5.063735348667033,0.40558295924828025
39.96,5.063811345906986,0.4056946784601011
39.97,5.063894878687657,0.40580607554277104
39.980000000000004,5.063985908082601,0.40591712472579733
39.99,5.064084393520172,0.4060278003686638
40.0,5.064190292796963,0.40613807696729654
40.01,5.064303562091613,0.40624792916054486
40.02,5.064424155979023,0.4063573317366815
40.03,5.064552027444945,0.40646625963991806
40.04,5.0646871279009655,0.4065746879769399
40.050000000000004,5.064829407199875,0.40668259202345647
40.06,5.064978813651429,0.40678994723076933
40.07,5.065135294038493,0.40689672923235826
40.08,5.065298793633576,0.40700291385048354
40.09,5.065469256215753,0.40710847710280623
40.1,5.065646624046859,0.40721339517762767
40.11,5.065830837537838,0.4073176441722779
40.12,5.066021835865862,0.4074212005571695
40.13,5.066219556859693,0.4075240410808551
40.14,5.066423936927715,0.4076261427073773
40.15,5.066634911076123,0.40772748262217867
40.160000000000004,5.066852412927459,0.4078280382380064
40.17,5.067076374739523,0.40792778720081224
40.18,5.067306727424631,0.40802670739564917
40.19,5.067543400569242,0.4081247769525626
40.2,5.067786322453941,0.4082219742524778
40.21,5.068035420073777,0.40831827793308206
40.22,5.06829061915897,0.4084136668947039
40.230000000000004,5.06855184419597,0.4085081203061862
40.24,5.068819018448882,0.40860161761075603
40.25,5.069092063981241,0.40869413853188985
40.26,5.069370901678159,0.4087856630791737
40.27,5.069655451267918,0.4088761715535522
40.28,5.069945630919556,0.4089656442677151
40.29,5.070241357635552,0.4090540617999487
40.300000000000004,5.07054254760942,0.4091414052241845
40.31,5.070849115948575,0.40922765591374477
40.32,5.071160976697161,0.4093127955461858
40.33,5.071478042859191,0.40939680610811047
40.34,5.071800226422007,0.4094796698999498
40.35,5.07212743838007,0.40956136954071326
40.36,5.072459588759059,0.409641887972708
40.37,5.072796586640294,0.4097212084662277
40.38,5.073138340185481,0.4097993146242097
40.39,5.073484756661776,0.409876190386861
40.4,5.073835742467163,0.4099518200362541
40.410000000000004,5.074191203156167,0.41002618820089104
40.42,5.074551043465868,0.4100992798602366
40.43,5.074915167342248,0.41017108034922073
40.44,5.075283477966859,0.41024157536270967
40.45,5.0756558774994005,0.41031075082531226
40.46,5.076032266732183,0.41037859271928157
40.47,5.076412546372676,0.4104450876829805
40.480000000000004,5.076796616484202,0.4105102227372185
40.49,5.0771843764665885,0.4105739852670344
40.5,5.077575725082503,0.4106363630249133
40.51,5.077970560484038,0.41069734413394376
40.52,5.078368780239563,0.4107569170909163
40.53,5.078770281360824,0.41081507076936175
40.54,5.079174960330318,0.4108717944225319
40.550000000000004,5.079582713128923,0.41092707768631936
40.56,5.079993435263784,0.41098091058211905
40.57,5.080407021796468,0.4110332835196303
40.58,5.080823367371366,0.41108418729959995
40.59,5.081242366244375,0.41113361311650565
40.6,5.0816639123118215,0.41118155256118055
40.61,5.082087899139655,0.41122799762337836
40.62,5.082514219924242,0.41127294067039893
40.63,5.0829427667972,0.4113163741974235
40.64,5.08337343198112,0.4113582912214368
40.65,5.083806107630752,0.4113986852178054
40.660000000000004,5.084240685667258,0.41143755005429217
40.67,5.084677057805016,0.41147487999189425
40.68,5.08511511557857,0.4115106696855784
40.69,5.085554750369705,0.4115449141849127
40.7,5.085995853434665,0.41157760893459483
40.71,5.086438315931493,0.4116087497748774
40.72,5.086882028947515,0.41163833294188945
40.730000000000004,5.087326883526951,0.41166635506785526
40.74,5.087772770698666,0.41169281318120937
40.75,5.088219581504045,0.4117177047066085
40.76,5.088667207016144,0.4117410274662258
40.77,5.089115538150221,0.411762779713549
40.78,5.089564465973223,0.4117829600891563
40.79,5.090013881743989,0.4118015676184733
40.800000000000004,5.0904636768595175,0.4118186017241218
40.81,5.090913742882469,0.41183406222549607
40.82,5.091363971568769,0.41184794933824137
40.83,5.091814254895304,0.4118602636736353
40.84,5.092264485087715,0.4118710062378719
40.85,5.092714554648281,0.41188017843124786
40.86,5.093164356383911,0.411887782047252
40.87,5.093613783434214,0.41189381927155705
40.88,5.094062729299682,0.4118982926809138
40.89,5.094511087869957,0.4119012052419488
40.9,5.094958753446829,0.4119025603089972
40.910000000000004,5.095405620253851,0.41190236153902915
40.92,5.0958515829835385,0.41190061297379726
40.93,5.096296537075058,0.41189731907840876
40.94,5.096740378458894,0.4118924846938196
40.95,5.097183003582646,0.4118861150345559
40.96,5.0976243094368225,0.4118782156863216
40.97,5.098064193580629,0.41186879260349313
40.980000000000004,5.098502554167755,0.4118578521065008
40.99,5.09893928997216,0.41184540087909666
41.0,5.099374300413855,0.4118314459655094
41.01,5.099807485584678,0.41181599476748537
41.02,5.100238746274068,0.4117990550412171
41.03,5.100667983994844,0.4117806348941578
41.04,5.101095101008963,0.4117607427817229
41.050000000000004,5.101519999959237,0.4117393875328608
41.06,5.101942584120138,0.41171657832997566
41.07,5.102362757890777,0.4116923246709259
41.08,5.102780426485307,0.4116666363899369
41.09,5.103195495955861,0.41163952365394346
41.1,5.103607873215404,0.4116109969588243
41.11,5.104017466060502,0.41158106712552994
41.12,5.104424183193981,0.4115497452961041
41.13,5.104827934247503,0.41151704292959856
41.14,5.1052286298040475,0.4114829717978813
41.15,5.105626181420295,0.4114475439813378
41.160000000000004,5.106020501648914,0.4114107718644666
41.17,5.1064115040607625,0.41137266813136714
41.18,5.106799103266984,0.4113332457611218
41.19,5.107183214647049,0.4112925180498555
41.2,5.107563754346681,0.41125049860808893
41.21,5.107940639967393,0.4112072012949646
41.22,5.108313790208183,0.4111626402478266
41.230000000000004,5.108683124878472,0.4111168298778622
41.24,5.109048564916792,0.41106978486510265
41.25,5.109410032409315,0.4110215201533251
41.26,5.1097674506081745,0.4109720509448566
41.27,5.110120743949624,0.41092139269527944
41.28,5.110469838071991,0.41086956110803785
41.29,5.110814659833466,0.4108165721289469
41.300000000000004,5.111155137329693,0.4107624419406022
41.31,5.111491199911186,0.41070718695669184
41.32,5.111822778200557,0.4106508238162095
41.33,5.112149803925089,0.41059336942992186
41.34,5.112472209745681,0.41053484102771604
41.35,5.112789929966473,0.4104752559558582
41.36,5.113102900219072,0.4104146317651107
41.37,5.113411057457287,0.41035298621057603
41.38,5.113714339970816,0.41029033724601005
41.39,5.114012687398682,0.4102267030180593
41.4,5.1143060407423935,0.41016210186042135
41.410000000000004,5.114594342378862,0.4100965522879285
41.42,5.114877536073035,0.41003007299055616
41.43,5.115155566990289,0.409962682827353
41.44,5.115428381708553,0.409894400820296
41.45,5.115695928230165,0.4098252461480683
41.46,5.115958155993476,0.4097552381397611
41.47,5.116215015775293,0.4096843963034919
41.480000000000004,5.116466459434312,0.4096127404059602
41.49,5.116712440565185,0.40954029025921346
41.5,5.116952914252049,0.4094670657966366
41.51,5.117187837040886,0.40939308707846156
41.52,5.117417166947481,0.40931837428567724
41.53,5.117640863465049,0.4092429477138844
41.54,5.117858887571539,0.40916682776709506
41.550000000000004,5.118071201736607,0.4090900349514766
41.56,5.118277769928259,0.40901258986904154
41.57,5.118478557619178,0.40893451321128066
41.58,5.118673531792711,0.4088558257527422
41.59,5.118862660948531,0.4087765483445552
41.6,5.11904591510798,0.40869670190789753
41.61,5.119223265770912,0.40861630745603444
41.62,5.11939468568463,0.4085353862277914
41.63,5.119560149295355,0.4084539594151156
41.64,5.119719632614239,0.4083720482383497
41.65,5.119873113176244,0.40828967396606664
41.660000000000004,5.120020570042051,0.40820685790907174
41.67,5.120161983799611,0.4081236214143781
41.68,5.120297336565302,0.40803998585915346
41.69,5.1204266119847315,0.4079559726446407
41.7,5.120549795233153,0.4078716031900497
41.71,5.120666873015509,0.4077868989264238
41.72,5.120777833566105,0.40770188129047596
41.730000000000004,5.120882666647906,0.4076165717184004
41.74,5.120981363551454,0.4075309916396549
41.75,5.121073917077404,0.4074451624897442
41.76,5.121160321424071,0.4073591058353202
41.77,5.121240572375887,0.4072728431414558
41.78,5.121314667252918,0.4071863958222254
41.79,5.121382604883227,0.40709978526365825
41.800000000000004,5.12144438559892,0.40701303281811496
41.81,5.121500011231788,0.40692615979866054
41.82,5.121549485108557,0.40683918747343356
41.83,5.121592812045742,0.4067521370600138
41.84,5.121629998344112,0.4066650297197854
41.85,5.121661051782748,0.40657788655229815
41.86,5.121685981612719,0.40649072858962493
41.87,5.121704798550359,0.4064035767907165
41.88,5.121717514770143,0.40631645203575295
41.89,5.121724143898568,0.40622937513397506
41.9,5.121724701019998,0.40614236695132555
41.910000000000004,5.121719202646687,0.4060554481947527
41.92,5.121707666714019,0.40596863944468475
41.93,5.121690112575029,0.4058819611843874
41.94,5.121666560990991,0.4057954337950352
41.95,5.121637034121611,0.40570907755080327
41.96,5.121601555514839,0.4056229126139802
41.97,5.121560150096271,0.4055369590301011
41.980000000000004,5.121512844158178,0.405451236723102
41.99,5.121459665348128,0.4053657654904949
42.0,5.121400642657222,0.4052805649985632
42.01,5.121335806407935,0.4051956547775782
42.02,5.121265188241572,0.40511105421703647
42.03,5.12118882111611,0.4050267825679115
42.04,5.121106739451016,0.40494285904042815
42.050000000000004,5.121018978885794,0.40485930265177283
42.06,5.120925576287004,0.4047761322351145
42.07,5.1208265697829125,0.4046933664668047
42.08,5.1207219987494454,0.4046110238622977
42.09,5.120611903795783,0.4045291227721082
42.1,5.12049632674959,0.40444768137780873
42.11,5.120375310641874,0.404366717688065
42.12,5.120248899691485,0.40428624953471054
42.13,5.120117139289255,0.40420629456886
42.14,5.119980075981765,0.4041268702570614
42.15,5.119837757454746,0.4040479938774869
42.160000000000004,5.119690232516127,0.40396968251616233
42.17,5.1195375510901915,0.40389195306662173
42.18,5.119379764465603,0.40381482230455423
42.19,5.119216924930235,0.4037383067818107
42.2,5.119049085743732,0.4036624228201263
42.21,5.118876301217061,0.40358718653653847
42.22,5.118698626694829,0.4035126138402776
42.230000000000004,5.118516118537262,0.4034387204297108
42.24,5.118328834101891,0.4033655217893381
42.25,5.118136831724892,0.40329303318684134
42.26,5.117940170702136,0.40322126967018546
42.27,5.1177389112699005,0.40315024606477307
42.28,5.117533114585282,0.4030799769706513
42.29,5.117322842706269,0.40301047675977086
42.300000000000004,5.117108158571521,0.402941759573299
42.31,5.116889125988384,0.40287383932004744
42.32,5.116665809962884,0.4028067297174573
42.33,5.116438276269519,0.4027404442382797
42.34,5.116206591349611,0.4026749960981478
42.35,5.115970822445498,0.40261039827252393
42.36,5.115731037580375,0.40254666349457313
42.37,5.115487305537871,0.4024838042530967
42.38,5.11523969584139,0.402421832790527
42.39,5.114988278733177,0.40236076110098257
42.4,5.114733125153152,0.4023006009283837
42.410000000000004,5.114474306717474,0.40224136376462916
42.42,5.11421189569686,0.40218306084783295
42.43,5.1139459649946515,0.40212570316062185
42.44,5.113676588124621,0.40206930142849395
42.45,5.11340383919267,0.40201386611845324
42.46,5.113127793252261,0.40195940745721015
42.47,5.112848525900474,0.4019059354098512
42.480000000000004,5.112566113078733,0.40185345966925673
42.49,5.112280631253903,0.4018019896654306
42.5,5.1119921573968226,0.40175153456433954
42.51,5.1117007689606595,0.40170210326681577
42.52,5.111406543859077,0.4016537044075253
42.53,5.111109560444226,0.40160634635399994
42.54,5.11080989748456,0.40156003720573374
42.550000000000004,5.110507634142457,0.40151478479334407
42.56,5.1102028499516745,0.4014705966777971
42.57,5.109895624794619,0.4014274801496974
42.58,5.109586038879427,0.40138544222864253
42.59,5.1092741727179245,0.4013444896626376
42.6,5.108960107499169,0.40130462892614743
42.61,5.1086439247346505,0.401265866220839
42.62,5.108325705930603,0.4012282074762901
42.63,5.10800553283227,0.4011916583486989
42.64,5.107683487402117,0.4011562242206167
42.65,5.107359651797923,0.4011219102007449
42.660000000000004,5.107034108350773,0.40108872112379623
42.67,5.106706939542931,0.40105666155042036
42.68,5.1063782279856,0.4010257357671929
42.69,5.106048056396573,0.40099594778666975
42.7,5.105716507577778,0.4009673013475044
42.71,5.105383664392699,0.40093979991463047
42.72,5.105049609743694,0.4009134466795077
42.730000000000004,5.1047144265492,0.4008882445604323
42.74,5.104378197754973,0.4008641962019066
42.75,5.1040410068874404,0.40084130395811024
42.76,5.103702937216068,0.4008195699173807
42.77,5.1033640717804465,0.4007989959012984
42.78,5.103024493558544,0.40077958345967785
42.79,5.102684285445948,0.40076133387118307
42.800000000000004,5.10234353023509,0.4007442481440049
42.81,5.102002310594435,0.40072832701659994
42.82,5.101660709047648,0.4007135709584914
42.83,5.1013188079527225,0.4006999801711312
42.84,5.1009766894811,0.40068755458882405
42.85,5.100634435596741,0.40067629387971376
42.86,5.100292128035183,0.40066619744683
42.87,5.099949848282564,0.40065726442919797
42.88,5.0996076775546175,0.400649493703009
42.89,5.09926569687258,0.40064288387645214
42.9,5.0989239874637375,0.4006374332631644
42.910000000000004,5.09858262990248,0.40063313993892014
42.92,5.098241704364392,0.4006300017248739
42.93,5.097901290682115,0.40062801618395416
42.94,5.097561468326507,0.4006271806222509
42.95,5.0972223163878505,0.4006274920904595
42.96,5.0968839135570985,0.40062894738538196
42.97,5.096546338107166,0.4006315430514852
42.980000000000004,5.096209667874272,0.4006352753825157
42.99,5.09587398023931,0.4006401404231721
43.0,5.09553935210928,0.4006461339708338
43.01,5.09520585989875,0.4006532515773474
43.02,5.094873579511372,0.4006614885508692
43.03,5.094542586321434,0.40067083995776565
43.04,5.094212955341837,0.40068130060930085
43.050000000000004,5.09388476138073,0.40069286504931434
43.06,5.093558078337859,0.4007055276124387
43.07,5.093232979520025,0.40071928239888627
43.08,5.092909537643184,0.400734123274969
43.09,5.092587824816374,0.40075004387516716
43.1,5.09226791252576,0.40076703760425
43.11,5.0919498716187706,0.40078509763944764
43.12,5.091633772288361,0.40080421693267515
43.13,5.091319684057374,0.40082438821280786
43.14,5.091007675763011,0.4008456039880086
43.15,5.090697815541411,0.40086785654810675
43.160000000000004,5.0903901708123405,0.4008911379670287
43.17,5.090084808263988,0.4009154401052803
43.18,5.089781793837869,0.40094075461248074
43.19,5.089481192970619,0.4009670728998357
43.2,5.089183070437109,0.4009943861594276
43.21,5.088887490016265,0.401022685404362
43.22,5.088594514703441,0.4010519614448835
43.230000000000004,5.088304206697544,0.4010822048909719
43.24,5.088016627388264,0.40111340615498947
43.25,5.087731837343457,0.4011455554543745
43.26,5.087449896296699,0.4011786428143803
43.27,5.087170863134995,0.40121265807086026
43.28,5.086894795886633,0.40124759087309825
43.29,5.086621751709219,0.40128343068668526
43.300000000000004,5.086351786877857,0.4013201667964413
43.31,5.086084956773489,0.4013577883093832
43.32,5.085821315871402,0.40139628415773837
43.33,5.085560917739116,0.4014356431006206
43.34,5.085303815296649,0.4014758536864557
43.35,5.085050060463253,0.4015169043074225
43.36,5.084799704116112,0.4015587832072092
43.37,5.084552796189747,0.40160147846775635
43.38,5.084309385666765,0.4016449780123497
43.39,5.084069520568816,0.4016892696087538
43.4,5.08383324794774,0.4017343408723849
43.410000000000004,5.083600613876921,0.4017801792695238
43.42,5.083371663442837,0.40182677212056783
43.43,5.083146440736807,0.4018741066033233
43.44,5.082924988846943,0.40192216975633727
43.45,5.082707349850296,0.4019709484822689
43.46,5.082493564805202,0.40202042955130074
43.47,5.08228367374383,0.40207059960458996
43.480000000000004,5.082077715691725,0.40212144515105946
43.49,5.081875728832177,0.40217295252807506
43.5,5.08167775019453,0.402225107981219
43.51,5.08148381572897,0.40227789764754074
43.52,5.0812939603374545,0.4023313075498607
43.53,5.081108217868314,0.4023853236002422
43.54,5.0809266211110975,0.40243993160349717
43.550000000000004,5.080749201791626,0.40249511726072407
43.56,5.080575990567286,0.4025508661728792
43.57,5.0804070170225355,0.4026071638443814
43.58,5.080242309664655,0.4026639956867491
43.59,5.080081895919699,0.4027213470222709
43.6,5.0799258021287,0.40277920308770887
43.61,5.079774053544074,0.4028375490380353
43.62,5.079626674326273,0.40289636995020206
43.63,5.079483687579324,0.40295565080953183
43.64,5.079345115412271,0.403015376484581
43.65,5.079210978750978,0.4030755318145366
43.660000000000004,5.07908129741752,0.40313610157626617
43.67,5.078956090136143,0.40319707048456915
43.68,5.078835374531786,0.40325842319590705
43.69,5.078719167128851,0.4033201443121591
43.7,5.078607483350215,0.4033822183844045
43.71,5.0785003375164814,0.40344462991672964
43.72,5.078397742845473,0.4035073633700619
43.730000000000004,5.078299711451969,0.40357040316602866
43.74,5.078206254347683,0.4036337336908424
43.75,5.078117381441484,0.40369733929921164
43.76,5.07803310153986,0.40376120431827767
43.77,5.0779534223476155,0.4038253130515769
43.78,5.077878350489417,0.4038896497516712
43.79,5.077807891517868,0.4039541986136632
43.800000000000004,5.077742049858888,0.4040189438646082
43.81,5.07768082884367,0.4040838697214465
43.82,5.077624230711589,0.4041489603935891
43.83,5.077572256612542,0.4042142000867476
43.84,5.077524906609546,0.4042795730067814
43.85,5.077482179681575,0.4043450633635621
43.86,5.077444073726645,0.40441065537485466
43.87,5.077410585565156,0.40447633327021654
43.88,5.077381710943467,0.40454208129491276
43.89,5.077357444537736,0.4046078837138488
43.9,5.077337779957991,0.404673724815521
43.910000000000004,5.077322709752458,0.4047395889159828
43.92,5.077312225412141,0.40480546036282933
43.93,5.077306317356405,0.40487132348906235
43.94,5.07730497494781,0.40493716264254415
43.95,5.077308186522908,0.40500296225648585
43.96,5.07731593938011,0.40506870680735196
43.97,5.077328219785366,0.40513438081858083
43.980000000000004,5.077345012978099,0.4051999688643426
43.99,5.077366303177379,0.40526545557330473
44.0,5.077392073588351,0.4053308256324046
44.01,5.077422306408898,0.405396063790629
44.02,5.077456982836546,0.4054611548628016
44.03,5.077496083075626,0.4055260837333766
44.04,5.077539586344667,0.4055908353602405
44.050000000000004,5.077587470884033,0.40565539477852064
44.06,5.077639713963817,0.40571974710440084
44.07,5.077696291891031,0.4057838775381256
44.08,5.0777571799351175,0.4058477712951195
44.09,5.077822352422043,0.40591141368482947
44.1,5.077891782780673,0.4059747901474863
44.11,5.077965443506858,0.40603788621845516
44.12,5.078043306172366,0.40610068753172884
44.13,5.078125341434045,0.40616317982341654
44.14,5.078211519043216,0.406225348935229
44.15,5.0783018078553,0.4062871808179596
44.160000000000004,5.078396175839669,0.4063486615349612
44.17,5.078494590089737,0.4064097772656184
44.18,5.078597016833276,0.4064705143088168
44.19,5.078703421442966,0.40653085908640696
44.2,5.07881376844717,0.4065907981466652
44.21,5.07892802154095,0.4066503181677495
44.22,5.079046143589656,0.4067094059568062
44.230000000000004,5.079168096490612,0.4067680483683303
44.24,5.079293841390238,0.4068262324242976
44.25,5.079423338691014,0.4068839453147837
44.26,5.079556548010879,0.40694117437142396
44.27,5.079693428194931,0.4069979070704501
44.28,5.079833937327342,0.40705413103571153
44.29,5.079978032743477,0.40710983404167983
44.300000000000004,5.080125671042225,0.4071650040164372
44.31,5.080276808098542,0.40721962904464826
44.32,5.080431399076197,0.40727369737051633
44.33,5.080589398440735,0.4073271974007228
