,E,T,I
41.42,5.998770559672386,1.3734355538203165e-11,0.00018999999854438387
41.43,5.998780482104935,1.3915142454148317e-11,0.00018999999852451293
41.44,5.998790388025615,1.4093339754052407e-11,0.00018999999850490476
41.45,5.998800277461932,1.4268816580418738e-11,0.00018999999848557324
41.46,5.998810150441347,1.4441440152232783e-11,0.00018999999846653248
41.47,5.998820006991278,1.4611075754213404e-11,0.00018999999844779677
41.480000000000004,5.998829847139098,1.4777586726063103e-11,0.00018999999842938064
41.49,5.998839670912138,1.494083445171811e-11,0.00018999999841129886
41.5,5.998849478337681,1.5100678348599703e-11,0.0001899999983935663
41.51,5.998859269442973,1.5256975856864195e-11,0.00018999999837619817
41.52,5.998869044255212,1.5409582428653795e-11,0.0001899999983592098
41.53,5.998878802801553,1.5558351517346602e-11,0.00018999999834261682
41.54,5.998888545109109,1.5703134566807838e-11,0.00018999999832643497
41.550000000000004,5.99889827120495,1.584378100064007e-11,0.00018999999831068032
41.56,5.998907981116101,1.598013821143342e-11,0.00018999999829536905
41.57,5.998917674869546,1.611205155001671e-11,0.00018999999828051763
41.58,5.998927352492225,1.6239364314707583e-11,0.00018999999826614276
41.59,5.9989370140110365,1.6361917740563258e-11,0.00018999999825226128
41.6,5.998946659452836,1.6479550988630658e-11,0.00018999999823889036
41.61,5.998956288844433,1.6592101135197532e-11,0.00018999999822604734
41.62,5.998965902212601,1.6699403161042603e-11,0.00018999999821374972
41.63,5.998975499584066,1.6801289940686262e-11,0.00018999999820201537
41.64,5.998985080985514,1.6897592231640816e-11,0.00018999999819086224
41.65,5.998994646443587,1.6988138663661473e-11,0.00018999999818030864
41.660000000000004,5.999004195984889,1.7072755727996616e-11,0.000189999998170373
41.67,5.999013729635976,1.715126776663819e-11,0.00018999999816107405
41.68,5.999023247423368,1.7223496961572613e-11,0.00018999999815243074
41.69,5.999032749373539,1.728926332403101e-11,0.00018999999814446223
41.7,5.999042235512924,1.7348384683739915e-11,0.00018999999813718791
41.71,5.999051705867915,1.7400676678171598e-11,0.00018999999813062746
41.72,5.999061160464864,1.7445952741794876e-11,0.00018999999812480071
41.730000000000004,5.9990705993300795,1.7484024095325474e-11,0.00018999999811972784
41.74,5.99908002248983,1.751469973497652e-11,0.00018999999811542917
41.75,5.999089429970344,1.7537786421709232e-11,0.0001899999981119253
41.76,5.999098821797807,1.7553088670483355e-11,0.00018999999810923705
41.77,5.999108197998364,1.756040873950769e-11,0.00018999999810738553
41.78,5.999117558598121,1.7559546619490655e-11,0.00018999999810639207
41.79,5.99912690362314,1.755030002289082e-11,0.0001899999981062782
41.800000000000004,5.9991362330994455,1.7532464373167422e-11,0.00018999999810706577
41.81,5.999145547053019,1.7505832794030937e-11,0.00018999999810877683
41.82,5.999154845509803,1.7470196098693564e-11,0.0001899999981114337
41.83,5.999164128495701,1.7425342779119788e-11,0.0001899999981150589
41.84,5.999173396036572,1.7371058995276868e-11,0.00018999999811967528
41.85,5.999182648158239,1.730712856438553e-11,0.0001899999981253059
41.86,5.999191884886484,1.723333295017027e-11,0.00018999999813197407
41.87,5.999201106247048,1.7149451252110036e-11,0.00018999999813970334
41.88,5.999210312265631,1.7055260194688655e-11,0.00018999999814851756
41.89,5.999219502967898,1.6950534116645638e-11,0.0001899999981584408
41.9,5.999228678379468,1.683504496022633e-11,0.00018999999816949738
41.910000000000004,5.999237838525927,1.670856226043259e-11,0.00018999999818171192
41.92,5.999246983432816,1.657085313427363e-11,0.0001899999981951093
41.93,5.999256113125641,1.6421682270016026e-11,0.0001899999982097146
41.94,5.9992652276298655,1.6260811916434593e-11,0.00018999999822555318
41.95,5.999274326970917,1.60880018720627e-11,0.00018999999824265073
41.96,5.999283411174179,1.5903009474443318e-11,0.00018999999826103316
41.97,5.9992924802650025,1.570558958937881e-11,0.0001899999982807266
41.980000000000004,5.999301534268695,1.5495494600181784e-11,0.00018999999830175753
41.99,5.999310573210527,1.5272474396926132e-11,0.00018999999832415262
42.0,5.999319597115731,1.503627636569666e-11,0.00018999999834793887
42.01,5.999328606009499,1.478664537784021e-11,0.00018999999837314354
42.02,5.999337599916985,1.4523323779215853e-11,0.00018999999839979415
42.03,5.999346578863308,1.4246051379446195e-11,0.00018999999842791846
42.04,5.999355542873544,1.3954565441166763e-11,0.00018999999845754456
42.050000000000004,5.999364491972734,1.364860066927709e-11,0.00018999999848870076
42.06,5.999373426185879,1.3327889200191916e-11,0.00018999999852141575
42.07,5.999382345537945,1.2992160591090431e-11,0.00018999999855571833
42.08,5.999391250053857,1.2641141809167666e-11,0.00018999999859163776
42.09,5.999400139758505,1.2274557220884552e-11,0.00018999999862920341
42.1,5.999409014676738,1.18921285812195e-11,0.00018999999866844508
42.11,5.999417874833371,1.149357502291738e-11,0.00018999999870939274
42.12,5.99942672025318,1.1078613045741081e-11,0.00018999999875207672
42.13,5.9994355509609045,1.0646956505721473e-11,0.0001899999987965276
42.14,5.999444366981245,1.0198316604409194e-11,0.00018999999884277623
42.15,5.999453168338865,9.732401878123325e-12,0.00018999999889085376
42.160000000000004,5.999461955058395,9.248918187202806e-12,0.00018999999894079165
42.17,5.999470727164424,8.747568705258046e-12,0.0001899999989926216
42.18,5.999479484681506,8.228053908419395e-12,0.00018999999904637568
42.19,5.999488227634157,7.690071564589047e-12,0.00018999999910208616
42.2,5.99949695604686,7.133316722690829e-12,0.0001899999991597857
42.21,5.999505669944057,6.5574817019223296e-12,0.0001899999992195071
42.22,5.999514369350156,5.962256081003066e-12,0.00018999999928128364
42.230000000000004,5.999523054289529,5.3473266874261334e-12,0.00018999999934514878
42.24,5.999531724786512,4.7123775867101204e-12,0.0001899999994111363
42.25,5.999540380865402,4.057090071647018e-12,0.00018999999947928029
42.26,5.999549022550463,3.381142651554485e-12,0.00018999999954961514
42.27,5.999557649865922,2.6842110415254536e-12,0.00018999999962217553
42.28,5.999566262835972,1.965968151680655e-12,0.0001899999996969964
42.29,5.999574861484767,1.226084076416186e-12,0.00018999999977411313
42.300000000000004,5.999583445836427,4.642260836554568e-13,0.00018999999985356124
42.31,5.999592015632704,1.771422978511112e-13,0.00018999999988309374
42.32,5.999600571150944,-8.146785054739503e-14,0.00018999999990965282
42.33,5.9996091124315205,-3.4074632495361446e-13,0.00018999999993630422
42.34,5.999617639498149,-6.005764328938238e-13,0.0001899999999630363
42.35,5.99962615237451,-8.608391860291043e-13,0.00018999999998983716
42.36,5.999634651084244,-1.1214132855089771e-12,0.0001900000000166947
42.37,5.999643135650953,-1.3821751073231823e-12,0.0001900000000435965
42.38,5.9996516060982055,-1.6429986876545144e-12,0.00019000000007053005
42.39,5.999660062449526,-1.903755708230601e-12,0.00019000000009748244
42.4,5.999668504728407,-2.164315481677537e-12,0.00019000000012444064
42.410000000000004,5.999676932958301,-2.4245449368718348e-12,0.00019000000015139128
42.42,5.999685347162622,-2.6843086042922954e-12,0.0001900000001783208
42.43,5.999693747364749,-2.9434686013737662e-12,0.0001900000002052154
42.44,5.999702133588023,-3.20188461785874e-12,0.00019000000023206102
42.45,5.999710505855747,-3.459413901150354e-12,0.0001900000002588433
42.46,5.999718864191188,-3.715911241664118e-12,0.00019000000028554772
42.47,5.999727208617575,-3.971228958181502e-12,0.00019000000031215946
42.480000000000004,5.9997355391581,-4.225216883201914e-12,0.0001900000003386634
42.49,5.999743855835921,-4.4777223482946175e-12,0.00019000000036504427
42.5,5.999752158674155,-4.7285901694524105e-12,0.00019000000039128643
42.51,5.999760447695886,-4.977662632443293e-12,0.0001900000004173741
42.52,5.999768722924158,-5.224779478163446e-12,0.0001900000004432911
42.53,5.999776984381983,-5.469777887988894e-12,0.00019000000046902113
42.54,5.999785232092332,-5.712492469129208e-12,0.0001900000004945475
42.550000000000004,5.999793466078143,-5.95275523997937e-12,0.00019000000051985335
42.56,5.999801686362316,-6.190395615471835e-12,0.00019000000054492154
42.57,5.999809892967716,-6.42524039243001e-12,0.00019000000056973456
42.58,5.999818085917171,-6.657113734920119e-12,0.0001900000005942748
42.59,5.999826265233472,-6.885837159604011e-12,0.00019000000061852423
42.6,5.999834430939379,-7.111229521090998e-12,0.00019000000064246466
42.61,5.99984258305761,-7.33310699729141e-12,0.00019000000066607753
42.62,5.999850721610852,-7.551283074768351e-12,0.00019000000068934405
42.63,5.999858846621755,-7.7655685340906e-12,0.00019000000071224516
42.64,5.99986695811293,-7.975771435184442e-12,0.00019000000073476152
42.65,5.9998750561069585,-8.181697102687124e-12,0.0001900000007568735
42.660000000000004,5.999883140626382,-8.383148111298876e-12,0.0001900000007785612
42.67,5.99989121169371,-8.579924271135025e-12,0.0001900000007998044
42.68,5.999899269331416,-8.771822613079299e-12,0.00019000000082058265
42.69,5.999907313561935,-8.95863737413582e-12,0.0001900000008408752
42.7,5.999915344407673,-9.140159982781837e-12,0.00019000000086066097
42.71,5.999923361890995,-9.31617904431974e-12,0.00019000000087991863
42.72,5.999931366034236,-9.486480326230324e-12,0.00019000000089862656
42.730000000000004,5.999939356859694,-9.650846743524896e-12,0.00019000000091676282
42.74,5.999947334389633,-9.809058344097454e-12,0.00019000000093430524
42.75,5.999955298646282,-9.96089229407786e-12,0.00019000000095123126
42.76,5.9999632496518345,-1.010612286318392e-11,0.0001900000009675181
42.77,5.999971187428453,-1.0244521410074059e-11,0.00019000000098314264
42.78,5.999979111998261,-1.0375856367699464e-11,0.00019000000099808148
42.79,5.999987023383352,-1.0499893228657164e-11,0.00019000000101231093
42.800000000000004,5.999994921605784,-1.0616394530542228e-11,0.000190000001025807
42.81,6.000002806687579,-1.072511984130003e-11,0.00019000000103854532
42.82,6.000010678650728,-1.0825825744579255e-11,0.0001900000010505013
42.83,6.000018537517186,-1.0918265825084074e-11,0.00019000000106165005
42.84,6.000026383308876,-1.1002190653926785e-11,0.00019000000107196628
42.85,6.000034216047685,-1.1077347773980075e-11,0.00019000000108142448
42.86,6.000042035755469,-1.1143481685229894e-11,0.00019000000108999882
42.87,6.0000498424540485,-1.1200333830127708e-11,0.00019000000109766307
42.88,6.000057636165212,-1.1247642578943104e-11,0.00019000000110439079
42.89,6.000065416910712,-1.1285143215116159e-11,0.00019000000111015516
42.9,6.000073184712273,-1.1312567920610136e-11,0.0001900000011149291
42.910000000000004,6.000080939591579,-1.1329645761263877e-11,0.00019000000111868512
42.92,6.000088681570288,-1.133610267214429e-11,0.0001900000011213955
42.93,6.000096410670021,-1.133166144289893e-11,0.00019000000112303215
42.94,6.000104126912366,-1.1316041703108437e-11,0.0001900000011235667
42.95,6.000111830318881,-1.1288959907639038e-11,0.00019000000112297035
42.96,6.000119520911087,-1.1250129321995156e-11,0.0001900000011212141
42.97,6.000127198710477,-1.119926000767176e-11,0.00019000000111826857
42.980000000000004,6.000134863738508,-1.1136058807506919e-11,0.00019000000111410405
42.99,6.000142516016607,-1.1060229331034464e-11,0.00019000000110869043
43.0,6.000150155566166,-1.0971471939836233e-11,0.00019000000110199744
43.01,6.000157782408546,-1.0869483732894738e-11,0.00019000000109399426
43.02,6.000165396565076,-1.0753958531945541e-11,0.00019000000108464993
43.03,6.000172998057052,-1.0624586866830104e-11,0.000190000001073933
43.04,6.00018058690574,-1.048105596084779e-11,0.0001900000010618118
43.050000000000004,6.000188163132373,-1.0323049716108576e-11,0.00019000000104825424
43.06,6.000195726758149,-1.0150248698885935e-11,0.0001900000010332279
43.07,6.00020327780424,-9.96233012496867e-12,0.00019000000101670008
43.08,6.000210816291782,-9.758967845013846e-12,0.00019000000099863765
43.09,6.00021834224188,-9.539832329899048e-12,0.00019000000097900717
43.1,6.00022585567561,-9.304590656075493e-12,0.00019000000095777483
43.11,6.000233356614012,-9.052906490919615e-12,0.00019000000093490657
43.12,6.0002408450781,-8.784440078086178e-12,0.00019000000091036782
43.13,6.0002483210888515,-8.49884822286042e-12,0.00019000000088412379
43.14,6.0002557846672175,-8.195784277511377e-12,0.00019000000085613925
43.15,6.000263235834115,-7.874898126643177e-12,0.0001900000008263787
43.160000000000004,6.00027067461043,-7.53583617254809e-12,0.00019000000079480615
43.17,6.000278101017019,-7.178241320559815e-12,0.00019000000076138543
43.18,6.000285515074708,-6.8017529644045335e-12,0.00019000000072607985
43.19,6.00029291680429,-6.406006971554373e-12,0.00019000000068885244
43.2,6.000300306226529,-5.990635668579364e-12,0.00019000000064966585
43.21,6.000307683362157,-5.555267826501146e-12,0.00019000000060848238
43.22,6.000315048231879,-5.099528646143699e-12,0.00019000000056526394
43.230000000000004,6.000322400856364,-4.623039743486666e-12,0.00019000000051997207
43.24,6.000329741256255,-4.125419135018938e-12,0.00019000000047256793
43.25,6.000337069452165,-3.6062812230891305e-12,0.0001900000004230124
43.26,6.000344385464674,-3.0652367812594192e-12,0.00019000000037126588
43.27,6.000351689314333,-2.5018929396573137e-12,0.00019000000031728844
43.28,6.000358981021664,-1.9158531703297705e-12,0.00019000000026103976
43.29,6.000366260607159,-1.3067172725933016e-12,0.00019000000020247916
43.300000000000004,6.000373528091278,-6.740813583876006e-13,0.0001900000001415656
43.31,6.000380783341,-2.989818684883793e-13,0.00019000000010622832
43.32,6.000388026374104,-1.858145638605135e-13,0.0001900000000969033
43.33,6.000395257354327,-7.122726037386471e-14,0.00019000000008741682
43.34,6.000402476301752,4.471553605711217e-14,0.00019000000007777436
43.35,6.000409683236424,1.6194763705806013e-13,0.00019000000006798147
43.36,6.00041687817836,2.804011596790542e-13,0.00019000000005804394
43.37,6.000424061147542,4.0000651427802123e-13,0.00019000000004796764
43.38,6.000431232163921,5.206923924047783e-13,0.00019000000003775868
43.39,6.000438391247416,6.423857546844177e-13,0.00019000000002742325
43.4,6.000445538417913,7.650118187016713e-13,0.00019000000001696777
43.410000000000004,6.0004526736952695,8.884940468844386e-13,0.00019000000000639878
43.42,6.000459797099306,1.0127541343873344e-12,0.00018999999999572297
43.43,6.000466908649816,1.1377119969759975e-12,0.00018999999998494725
43.44,6.000474008366558,1.2632857589105517e-12,0.00018999999997407863
43.45,6.000481096269261,1.3893917408295843e-12,0.00018999999996312437
43.46,6.00048817237762,1.5159444476335823e-12,0.00018999999995209183
43.47,6.000495236711303,1.6428565563692923e-12,0.00018999999994098854
43.480000000000004,6.0005022892899404,1.7700389041132178e-12,0.0001899999999298222
43.49,6.000509330133137,1.8974004758551923e-12,0.00018999999991860077
43.5,6.000516359260463,2.0248483923826736e-12,0.00018999999990733225
43.51,6.000523376691459,2.152287898164218e-12,0.0001899999998960249
43.52,6.000530382445632,2.2796223492334638e-12,0.0001899999998846871
43.53,6.0005373765424626,2.4067532010725373e-12,0.0001899999998733275
43.54,6.000544359001395,2.5335799964964416e-12,0.0001899999998619548
43.550000000000004,6.000551329841847,2.6600003535365475e-12,0.00018999999985057798
43.56,6.000558289083203,2.7859099533241385e-12,0.00018999999983920613
43.57,6.0005652367448175,2.9112025279747755e-12,0.00018999999982784857
43.58,6.000572172846014,3.0357698484716877e-12,0.0001899999998165148
43.59,6.000579097406086,3.1595017125497974e-12,0.00018999999980521447
43.6,6.000586010444295,3.282285932579142e-12,0.00018999999979395742
43.61,6.000592911979876,3.4040083234492326e-12,0.0001899999997827537
43.62,6.000599802032027,3.5245526904524523e-12,0.0001899999997716135
43.63,6.000606680619921,3.643800817168088e-12,0.0001899999997605473
43.64,6.0006135477627,3.76163245334575e-12,0.00018999999974956563
43.65,6.000620403479473,3.8779253027897045e-12,0.0001899999997386793
43.660000000000004,6.000627247789322,3.992555011242405e-12,0.00018999999972789928
43.67,6.000634080711298,4.105395154268063e-12,0.00018999999971723675
43.68,6.000640902264422,4.216317225136927e-12,0.00018999999970670308
43.69,6.000647712467685,4.3251906227087635e-12,0.00018999999969630983
43.7,6.000654511340047,4.4318826393168055e-12,0.00018999999968606873
43.71,6.00066129890044,4.536258448651283e-12,0.00018999999967599175
43.72,6.000668075167766,4.638181093643625e-12,0.00018999999966609103
43.730000000000004,6.000674840160898,4.737511474350083e-12,0.0001899999996563789
43.74,6.000681593898677,4.834108335835284e-12,0.00018999999964686796
43.75,6.000688336399917,4.927828256056485e-12,0.0001899999996375709
43.76,6.000695067683402,5.018525633747065e-12,0.0001899999996285007
43.77,6.000701787767886,5.106052676300482e-12,0.0001899999996196705
43.78,6.000708496672094,5.190259387653804e-12,0.00018999999961109368
43.79,6.000715194414723,5.270993556171917e-12,0.00018999999960278381
43.800000000000004,6.000721881014439,5.34810074253108e-12,0.00018999999959475462
43.81,6.0007285564898805,5.421424267602622e-12,0.0001899999995870201
43.82,6.0007352208596565,5.490805200337038e-12,0.0001899999995795945
43.83,6.000741874142347,5.55608234564759e-12,0.00018999999957249213
43.84,6.000748516356503,5.617092232294186e-12,0.00018999999956572765
43.85,6.000755147520647,5.673669100767024e-12,0.00018999999955931587
43.86,6.000761767653274,5.725644891170657e-12,0.00018999999955327185
43.87,6.000768376772848,5.7728492311076e-12,0.00018999999954761083
43.88,6.000774974897807,5.815109423562224e-12,0.00018999999954234827
43.89,6.000781562046558,5.852250434784426e-12,0.00018999999953749986
43.9,6.000788138237482,5.884094882173616e-12,0.0001899999995330815
43.910000000000004,6.000794703488929,5.9104630221624154e-12,0.00018999999952910932
43.92,6.000801257819226,5.931172738100408e-12,0.00018999999952559968
43.93,6.000807801246665,5.9460395281380665e-12,0.00018999999952256912
43.94,6.0008143337895135,5.95487649311046e-12,0.00018999999952003444
43.95,6.000820855466012,5.95749432442109e-12,0.00018999999951801268
43.96,6.000827366294371,5.953701291925679e-12,0.00018999999951652103
43.97,6.000833866292774,5.9433032318159874e-12,0.00018999999951557702
43.980000000000004,6.000840355479376,5.926103534503584e-12,0.00018999999951519828
43.99,6.0008468338723056,5.901903132503707e-12,0.00018999999951540276
44.0,6.000853301489663,5.870500488318994e-12,0.00018999999951620862
44.01,6.00085975834952,5.8316915823233255e-12,0.00018999999951763424
44.02,6.000866204469922,5.785269900645574e-12,0.00018999999951969823
44.03,6.000872639868887,5.731026423053555e-12,0.00018999999952241944
44.04,6.000879064564405,5.668749610837621e-12,0.00018999999952581695
44.050000000000004,6.000885478574439,5.598225394694538e-12,0.0001899999995299101
44.06,6.000891881916924,5.5192371626114636e-12,0.00018999999953471842
44.07,6.00089827460977,5.431565747749447e-12,0.00018999999954026172
44.08,6.0009046566708575,5.334989416327424e-12,0.00018999999954656004
44.09,6.000911028118041,5.229283855505894e-12,0.00018999999955363365
44.1,6.000917388969148,5.1142221612710265e-12,0.00018999999956150306
44.11,6.00092373924198,4.989574826318013e-12,0.00018999999957018904
44.12,6.00093007895431,4.855109727935159e-12,0.00018999999957971256
44.13,6.000936408123886,4.710592115887513e-12,0.0001899999995900949
44.14,6.000942726768427,4.5557846003010764e-12,0.00018999999960135755
44.15,6.000949034905629,4.390447139545997e-12,0.00018999999961352224
44.160000000000004,6.000955332553159,4.21433702812064e-12,0.00018999999962661095
44.17,6.000961619728656,4.0272088845358e-12,0.00018999999964064594
44.18,6.000967896449737,3.828814639197752e-12,0.0001899999996556497
44.19,6.000974162733988,3.6189035222925404e-12,0.00018999999967164494
44.2,6.000980418598974,3.3972220516695032e-12,0.0001899999996886547
44.21,6.000986664062229,3.16351402072571e-12,0.00018999999970670215
44.22,6.000992899141264,2.9175204862888122e-12,0.0001899999997258109
44.230000000000004,6.000999123853562,2.6589797565012885e-12,0.00018999999974600462
44.24,6.001005338216582,2.387627378704827e-12,0.00018999999976730735
44.25,6.001011542247754,2.1031961273230264e-12,0.0001899999997897434
44.26,6.001017735964488,1.8054159917459257e-12,0.00018999999981333729
44.27,6.001023919384161,1.4940141642133974e-12,0.00018999999983811377
44.28,6.00103009252413,1.1687150276998433e-12,0.00018999999986409798
44.29,6.001036255401724,8.292401437966696e-13,0.00018999999989131517
44.300000000000004,6.001042408034246,4.75308240596705e-13,0.00018999999991979098
44.31,6.0010485504199504,1.343604794430665e-13,0.00018999999994713613
44.32,6.001054682369137,1.0768336305282851e-13,0.00018999999994710723
44.33,6.001060804114863,8.04787385936617e-14,0.00018999999994712694
44.34,6.001066915674119,5.276172785311511e-14,0.00018999999994719508
44.35,6.001073017063868,2.4548035190235117e-14,0.00018999999994731144
44.36,6.001079108301048,-4.146047449605557e-15,0.0001899999999474758
44.37,6.001085189402567,-3.330363551969852e-14,0.0001899999999476879
44.38,6.001091260385307,-6.290724685707455e-14,0.0001899999999479475
44.39,6.001097321266123,-9.293879666749719e-14,0.00018999999994825418
44.4,6.00110337206184,-1.2337959251063582e-13,0.00018999999994860763
44.410000000000004,6.00110941278926,-1.5421032928505608e-13,0.00018999999994900746
44.42,6.001115443465155,-1.8541108421322016e-13,0.00018999999994945323
44.43,6.001121464106271,-2.1696131182666079e-13,0.00018999999994994448
44.44,6.001127474729327,-2.488398389509608e-13,0.00018999999995048068
44.45,6.001133475351016,-2.810248596908533e-13,0.00018999999995106132
44.46,6.001139465988001,-3.1349393041517646e-13,0.00018999999995168582
44.47,6.001145446656921,-3.4622396474208166e-13,0.00018999999995235355
44.480000000000004,6.0011514173743885,-3.791912285240085e-13,0.0001899999999530639
44.49,6.001157378156988,-4.123713348326788e-13,0.00018999999995381614
44.5,6.001163329021276,-4.457392389442909e-13,0.00018999999995460956
44.51,6.001169269983786,-4.792692333244797e-13,0.00018999999995544342
44.52,6.001175201061024,-5.129349426134231e-13,0.0001899999999563169
44.53,6.001181122269466,-5.467093186108009e-13,0.00018999999995722918
44.54,6.001187033625566,-5.805646352609986e-13,0.00018999999995817938
44.550000000000004,6.001192935145751,-6.144724836380854e-13,0.00018999999995916654
44.56,6.0011988268464185,-6.484037669308028e-13,0.00018999999996018973
44.57,6.001204708743943,-6.823286954277651e-13,0.00018999999996124797
44.58,6.001210580854673,-7.16216781502415e-13,0.0001899999999623402
44.59,6.001216443194928,-7.500368345981338e-13,0.00018999999996346535
44.6,6.001222295781005,-7.837569562131993e-13,0.00018999999996462228
44.61,6.001228138629172,-8.173445348859872e-13,0.00018999999996580986
44.62,6.001233971755674,-8.507662411799226e-13,0.00018999999996702687
44.63,6.001239795176727,-8.839880226685992e-13,0.00018999999996827205
44.64,6.001245608908524,-9.169750989207302e-13,0.00018999999996954415
44.65,6.001251412967231,-9.496919564853485e-13,0.0001899999999708418
44.660000000000004,6.0012572073689885,-9.821023438767927e-13,0.00018999999997216363
44.67,6.00126299212991,-1.0141692665596937e-12,0.00018999999997350824
44.68,6.001268767266087,-1.0458549819341691e-12,0.00018999999997487417
44.69,6.001274532793582,-1.077120994320791e-12,0.00018999999997625989
44.7,6.0012802887284336,-1.1079280499456791e-12,0.00018999999997766385
44.71,6.001286035086656,-1.1382361319254792e-12,0.00018999999997908448
44.72,6.001291771884235,-1.1680044552525412e-12,0.0001899999999805201
44.730000000000004,6.001297499137135,-1.1971914617799182e-12,0.00018999999998196905
44.74,6.0013032168612925,-1.2257548152063537e-12,0.0001899999999834296
44.75,6.00130892507262,-1.2536513960614635e-12,0.00018999999998489997
44.76,6.001314623787004,-1.2808372966907158e-12,0.0001899999999863783
44.77,6.001320313020308,-1.3072678162405169e-12,0.00018999999998786275
44.78,6.001325992788369,-1.3328974556431999e-12,0.0001899999999893514
44.79,6.001331663106999,-1.3576799126021908e-12,0.00018999999999084227
44.800000000000004,6.001337323991985,-1.3815680765770067e-12,0.00018999999999233335
44.81,6.001342975459091,-1.404514023768263e-12,0.00018999999999382255
44.82,6.001348617524054,-1.426469012102832e-12,0.00018999999999530777
44.83,6.001354250202589,-1.44738347621883e-12,0.00018999999999678687
44.84,6.001359873510385,-1.4672070224507051e-12,0.00018999999999825762
44.85,6.0013654874631035,-1.48588842381424e-12,0.00018999999999971777
44.86,6.001371092076388,-1.5033756149916868e-12,0.00019000000000116496
44.87,6.001376687365852,-1.5196156873167719e-12,0.0001900000000025969
44.88,6.001382273347088,-1.534554883759775e-12,0.0001900000000040111
44.89,6.001387850035662,-1.5481385939125433e-12,0.00019000000000540516
44.9,6.001393417447116,-1.5603113489736117e-12,0.00019000000000677655
44.910000000000004,6.001398975596971,-1.5710168167332233e-12,0.00019000000000812266
44.92,6.001404524500719,-1.580197796558366e-12,0.00019000000000944092
44.93,6.001410064173833,-1.587796214377876e-12,0.00019000000001072862
44.94,6.001415594631758,-1.5937531176674616e-12,0.00019000000001198307
44.95,6.001421115889916,-1.5980086704347696e-12,0.00019000000001320145
44.96,6.001426627963707,-1.6005021482044327e-12,0.00019000000001438098
44.97,6.001432130868506,-1.6011719330031403e-12,0.0001900000000155187
44.980000000000004,6.001437624619663,-1.5999555083446849e-12,0.00019000000001661175
44.99,6.001443109232506,-1.5967894542150204e-12,0.00019000000001765708
45.0,6.00144858472234,-1.5916094420573203e-12,0.00019000000001865168
45.01,6.001454051104444,-1.5843502297570294e-12,0.00019000000001959238
45.02,6.001459508394076,-1.5749456566269173e-12,0.0001900000000204761
45.03,6.001464956606469,-1.5633286383921603e-12,0.00019000000002129957
45.04,6.001470395756832,-1.5494311621753585e-12,0.0001900000000220595
45.050000000000004,6.001475825860354,-1.5331842814816047e-12,0.00019000000002275264
45.06,6.001481246932197,-1.514518111183582e-12,0.00019000000002337554
45.07,6.001486658987502,-1.493361822506552e-12,0.00019000000002392475
45.08,6.001492062041386,-1.4696436380134543e-12,0.0001900000000243968
45.09,6.001497456108943,-1.443290826589933e-12,0.00019000000002478812
45.1,6.001502841205244,-1.4142296984294703e-12,0.0001900000000250951
45.11,6.001508217345338,-1.3823856000183284e-12,0.00019000000002531402
45.12,6.0015135845442495,-1.3476829091206815e-12,0.0001900000000254412
45.13,6.001518942816981,-1.310045029763624e-12,0.00019000000002547283
45.14,6.001524292178512,-1.2693943872223371e-12,0.000190000000025405
45.15,6.001529632643801,-1.2256524230049849e-12,0.00019000000002523387
45.160000000000004,6.0015349642277815,-1.1787395898378397e-12,0.00019000000002495544
45.17,6.001540286945364,-1.1285753466504494e-12,0.00019000000002456567
45.18,6.00154560081144,-1.0750781535604934e-12,0.00019000000002406044
45.19,6.001550905840874,-1.0181654668589695e-12,0.00019000000002343564
45.2,6.001556202048512,-9.577537339951737e-13,0.000190000000022687
45.21,6.001561489449176,-8.937583885619321e-13,0.00019000000002181026
45.22,6.001566768057664,-8.260938452803974e-13,0.00019000000002080105
45.230000000000004,6.001572037888756,-7.546734949852238e-13,0.00019000000001965502
45.24,6.001577298957205,-6.794096996097869e-13,0.00019000000001836764
45.25,6.001582551277746,-6.002137871709352e-13,0.00019000000001693444
45.26,6.001587794865089,-5.169960467542466e-13,0.00019000000001535074
45.27,6.001593029733924,-4.2966572349897226e-13,0.00019000000001361192
45.28,6.0015982558989185,-3.381310135833434e-13,0.00019000000001171324
45.29,6.0016034733747174,-2.422990592092555e-13,0.00019000000000964992
45.300000000000004,6.001608682175943,-1.4207594358749702e-13,0.00019000000000741712
45.31,6.0016138823172,-3.7366685923033e-14,0.0001900000000050099
45.32,6.001619073695988,-6.917859071857451e-16,0.00019000000000548006
45.33,6.001624256373998,-2.721475623721416e-15,0.00019000000000759203
45.34,6.0016294304280535,-4.724580587834121e-15,0.00019000000000971438
45.35,6.0016345958725115,-6.700173498521466e-15,0.00019000000001184608
45.36,6.001639752721705,-8.647344802452693e-15,0.00019000000001398608
45.37,6.001644900989947,-1.0565203117675459e-14,0.0001900000000161333
45.38,6.001650040691523,-1.2452875657332127e-14,0.00019000000001828654
45.39,6.001655171840697,-1.4309508653366646e-14,0.00019000000002044478
45.4,6.00166029445171,-1.6134267780245943e-14,0.00019000000002260682
45.410000000000004,6.001665408538782,-1.792633857866844e-14,0.00019000000002477148
45.42,6.001670514116109,-1.9684926879273223e-14,0.00019000000002693756
45.43,6.00167561119786,-2.1409259226360748e-14,0.00019000000002910385
45.44,6.001680699798187,-2.3098583301600135e-14,0.00019000000003126913
45.45,6.0016857799312175,-2.4752168347745162e-14,0.00019000000003343212
